source,author,title,publishedAt,description,urlToImage,url
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump says trade talks with China going well, not ready to make a deal",2018-09-05T19:59:40Z,"U.S. President Donald Trump said on Wednesday that the United States was doing well in trade talks with China, but that Washington was not willing to make a deal along the lines of what Beijing was seeking.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301094577&w=1200&r=LYNXNPEE841WQ,https://uk.reuters.com/article/us-usa-trade-china/trump-says-trade-talks-with-china-going-well-not-ready-to-make-a-deal-idUKKCN1LL2X2
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump says trade talks with China going well, not ready to make a deal",2018-09-05T19:59:40Z,"U.S. President Donald Trump said on Wednesday that the United States was doing well in trade talks with China, but that Washington was not willing to make a deal along the lines of what Beijing was seeking.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301094577&w=1200&r=LYNXNPEE841WQ,https://www.reuters.com/article/us-usa-trade-china/trump-says-trade-talks-with-china-going-well-not-ready-to-make-a-deal-idUSKCN1LL2X2
"{'name': 'Reuters', 'id': 'reuters'}",Lisa Rapaport,Toxic metals tied to increased heart disease risk,2018-09-05T19:59:15Z,"(Reuters Health) - People with heavy exposure to arsenic, lead, cadmium or copper may be more likely to develop cardiovascular disease, a review of existing studies suggests.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-health-pollution-metals-heart/toxic-metals-tied-to-increased-heart-disease-risk-idUKKCN1LL2WY
"{'name': 'Reuters', 'id': 'reuters'}",Lisa Rapaport,Toxic metals tied to increased heart disease risk,2018-09-05T19:59:15Z,"(Reuters Health) - People with heavy exposure to arsenic, lead, cadmium or copper may be more likely to develop cardiovascular disease, a review of existing studies suggests.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-health-pollution-metals-heart/toxic-metals-tied-to-increased-heart-disease-risk-idUSKCN1LL2WY
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says outcome in Canada trade talks to be known within days,2018-09-05T19:58:14Z,"U.S. President Donald Trump told reporters that trade talks with Canada were coming along, with the result known in the next few days or possibly even on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301093493&w=1200&r=LYNXNPEE841WJ,https://uk.reuters.com/article/us-trade-nafta-trump-canada/trump-says-outcome-in-canada-trade-talks-to-be-known-within-days-idUKKCN1LL2WU
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says outcome in Canada trade talks to be known within days,2018-09-05T19:58:14Z,"U.S. President Donald Trump told reporters that trade talks with Canada were coming along, with the result known in the next few days or possibly even on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301093493&w=1200&r=LYNXNPEE841WJ,https://www.reuters.com/article/us-trade-nafta-trump-canada/trump-says-outcome-in-canada-trade-talks-to-be-known-within-days-idUSKCN1LL2WU
"{'name': 'Reuters', 'id': 'reuters'}",James Oliphant,Obama to come off bench for Democrats in battle for Congress,2018-09-05T19:56:49Z,"Former U.S. President Barack Obama plans to come off the sidelines to campaign for Democratic candidates across the country this fall, injecting himself into a contentious election season in which control of Congress is at stake.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301091662&w=1200&r=LYNXNPEE841W7,https://www.reuters.com/article/us-usa-election-obama/obama-to-come-off-bench-for-democrats-in-battle-for-congress-idUSKCN1LL2WC
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. money market assets increased in latest week: iMoneyNet,2018-09-05T19:56:06Z,"U.S. money market fund assets increased by $5.78 billion to $2.839 trillion in the week ended Sept 4, the Money Fund Report said on Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301092485&w=1200&r=LYNXNPEE841WB,https://www.reuters.com/article/us-funds-imoneynet/u-s-money-market-assets-increased-in-latest-week-imoneynet-idUSKCN1LL2UM
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Iraqi protesters block gate to Umm Qasr port,2018-09-05T19:54:39Z,"Protesters blocked the entrance to Iraq's Umm Qasr commodities port on Wednesday to demand better services, said port employees and local government officials, raising the stakes in some of the worst unrest in southern cities in months.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-iraq-protests-port/iraqi-protesters-block-gate-to-umm-qasr-port-idUSKCN1LL2WK
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says outcome in Canada trade talks to be known within days,2018-09-05T19:53:37Z,"U.S. President Donald Trump told reporters that trade talks with Canada were coming along, with the result known in the next few days or possibly even on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/trade-nafta-trump-canada/trump-says-outcome-in-canada-trade-talks-to-be-known-within-days-idUSW1N1UN01D
"{'name': 'Reuters', 'id': 'reuters'}",Gina Chon,Breakingviews - Jack Dorsey tops Sheryl Sandberg as tech's DC rep,2018-09-05T19:50:09Z,(Reuters Breakingviews) - Jack Dorsey surprisingly topped Sheryl Sandberg as Big Tech's best Washington representative. Twitter's usually dry chief executive seemed more genuine than the polished Facebook No. 2 in his first congressional hearing.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301091135&w=1200&r=LYNXNPEE841W6,https://www.reuters.com/article/us-usa-tech-breakingviews/breakingviews-jack-dorsey-tops-sheryl-sandberg-as-techs-dc-rep-idUSKCN1LL2W6
"{'name': 'Reuters', 'id': 'reuters'}",Canice Leung,Social media executives testify before Congress,2018-09-05T19:50:02Z,"Twitter CEO Jack Dorsey testifies before a Senate Intelligence Committee hearing on foreign influence operations on social media platforms on Capitol Hill in Washington, September 5, 2018. REUTERS/Jos",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301093508&w=&fh=545&fw=810&ll=&pl=&sq=&r=2018-09-05T195002Z_9957_MRPRC175B286490_RTRMADP_0_USA-ELECTION-SECURITY,https://www.reuters.com/news/picture/social-media-executives-testify-before-c-idUSRTS206I1
"{'name': 'Reuters', 'id': 'reuters'}",Sinéad Carew,"Global Markets: Emerging market woes weigh on stocks, China deadline looms",2018-09-05T19:49:46Z,Emerging market stocks lead declines in indexes across the globe on Wednesday as investors looked to take risk off the table while a deadline in the U.S.-China trade conflict loomed and U.S.-Canada trade talks resumed.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301020840&w=1200&r=LYNXNPEE841GV,https://in.reuters.com/article/us-global-markets/global-stocks-sag-dollar-broadly-higher-with-trade-in-focus-idINKCN1LL01S
"{'name': 'Reuters', 'id': 'reuters'}",April Joyner,"US STOCKS-Nasdaq falls as U.S. lawmakers grill Facebook, Twitter executives",2018-09-05T19:49:26Z,"The Nasdaq fell more than 1 percent on Wednesday, dented by technology stocks after Facebook Inc and Twitter Inc executives defended their companies before skeptical U.S. lawmakers.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/usa-stocks/us-stocks-nasdaq-falls-as-u-s-lawmakers-grill-facebook-twitter-executives-idUSL2N1VR1PQ
"{'name': 'Reuters', 'id': 'reuters'}",Jonathan Schwarzberg,MOVES- Broadbent leaves Barclays,2018-09-05T19:49:08Z,"NEW YORK, Sept 5 (LPC) - Timothy Broadbent has left his position as head of US leveraged loan syndicate at Barclays, according to a source familiar with the situation.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/barclays-moves-broadbent/moves-broadbent-leaves-barclays-idUSL2N1VR1B3
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Iraqi protesters block gate to Umm Qasr port,2018-09-05T19:48:25Z,"Protesters blocked the entrance to Iraq's Umm Qasr commodities port on Wednesday to demand better services, said port employees and local government officials, raising the stakes in some of the worst unrest in southern cities in months.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/iraq-protests-port/iraqi-protesters-block-gate-to-umm-qasr-port-idUSB2N1U800Z
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Israel closing embassy in Paraguay after it ordered return of mission to Tel Aviv - Reuters,2018-09-05T19:46:00Z,"Reuters Israel closing embassy in Paraguay after it ordered return of mission to Tel Aviv Reuters JERUSALEM (Reuters) - Israeli Prime Minister Benjamin Netanyahu ordered the closure of Israel's embassy in Paraguay on Wednesday, hours after the Latin American …",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301089641&w=1200&r=LYNXNPEE841VG,https://uk.reuters.com/article/uk-paraguay-israel-netanyahu/israel-closing-embassy-in-paraguay-after-it-ordered-return-of-mission-to-tel-aviv-idUKKCN1LL2KK
"{'name': 'Reuters', 'id': 'reuters'}",Saqib Iqbal Ahmed,"Dollar weaker as soft-Brexit hopes boost pound, euro - Reuters",2018-09-05T19:44:36Z,"Reuters Dollar weaker as soft-Brexit hopes boost pound, euro Reuters NEW YORK (Reuters) - The dollar retreated modestly against a basket of major currencies on Wednesday as sterling and the euro rose following a Bloomberg report that the German and British go…",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300827469&w=1200&r=LYNXNPEE8402F,https://in.reuters.com/article/us-global-forex/dollar-holds-onto-gains-as-trade-tensions-linger-idINKCN1LL03O
"{'name': 'Reuters', 'id': 'reuters'}",Thomas Escritt,Germany's Maas offers Turkey help with Syrian refugees - Reuters,2018-09-05T19:41:15Z,"Reuters Germany's Maas offers Turkey help with Syrian refugees Reuters ANKARA (Reuters) - Germany is prepared to offer humanitarian assistance to countries harboring Syrian refugees if it comes to an all-out government offensive in Idlib, Foreign Minister Hei…",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301060618&w=1200&r=LYNXNPEE841OV,https://uk.reuters.com/article/us-turkey-germany/german-minister-doesnt-expect-to-discuss-financial-aid-for-turkey-idUKKCN1LL17V
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Argentine economy minister says making progress in IMF talks,2018-09-05T19:40:18Z,"Argentina's economy minister on Wednesday said he has had productive talks with top International Monetary Fund officials over changes to the IMF's $50 billion aid package, but warned that progress on improving the country's economy is likely to be slow.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/argentina-economy-dujovne/argentine-economy-minister-says-making-progress-in-imf-talks-idUSN9N1D9071
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazilian unit of AES may bid for Renova's wind farm -CEO,2018-09-05T19:36:37Z,"A Brazilian unit of AES Corp is considering a bid for a wind farm owned by Renova Energia SA, the Chief Executive Officer for AES Tietê Energia SA said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-renova-energia-divestiture/brazilian-unit-of-aes-may-bid-for-renovas-wind-farm-ceo-idUSKCN1LL2VQ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Norway's Equinor to start drilling Brazil's Carcara field in 2018,2018-09-05T19:27:58Z,"Norway's Equinor ASA said on Wednesday it would begin drilling in Brazil's North Carcara oil field in the offshore Santos basin in 2018, after obtaining environmental permits.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/equinor-brazil/norways-equinor-to-start-drilling-brazils-carcara-field-in-2018-idUSL2N1VR1OK
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says he did not discuss assassinating Syria's Assad,2018-09-05T19:26:35Z,"President Donald Trump on Wednesday said he did not discuss assassinating Syrian leader Bashar al-Assad, which journalist Bob Woodward has reported in his forthcoming book about Trump's administration, according to multiple media outlets.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301085406&w=1200&r=LYNXNPEE841UX,https://af.reuters.com/article/worldNews/idAFKCN1LL2V4
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. judge blocks Texas fetal tissue burial laws,2018-09-05T19:26:29Z,"A federal judge in Austin blocked Texas laws requiring the burial or cremation of aborted fetal tissue, saying in a decision on Wednesday the measures placed substantial and unconstitutional obstacles in the path of a woman's right to choose an abortion.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-texas-abortion/u-s-judge-blocks-texas-fetal-tissue-burial-laws-idUSKCN1LL2UY
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Thousands in Yemen's Saada protest over air strikes that killed children,2018-09-05T19:21:17Z,"Thousands of Yemenis massed in the Houthi stronghold of Saada on Wednesday, calling for the prosecution of the Saudi-led coalition for an air attack last month that killed dozens of people, including 40 children traveling on a bus.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301083376&w=1200&r=LYNXNPEE841UO,https://www.reuters.com/article/us-yemen-security/thousands-in-yemens-saada-protest-over-air-strikes-that-killed-children-idUSKCN1LL2US
"{'name': 'Reuters', 'id': 'reuters'}",Andrew Hay,U.S. judge delays New Mexico compound hearings to let defense prepare,2018-09-05T19:15:47Z,A U.S. judge on Wednesday postponed hearings for five suspects from a ramshackle New Mexico compound where a toddler's body was found in order to give federal attorneys more time to prepare their defense in the racially-charged case.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301082023&w=1200&r=LYNXNPEE841U4,https://www.reuters.com/article/us-new-mexico-crime/u-s-judge-delays-new-mexico-compound-hearings-to-let-defense-prepare-idUSKCN1LL2UI
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Cholera ruled out after suspect case on Algeria-France flight - Reuters,2018-09-05T19:13:53Z,"Business Insider Cholera ruled out after suspect case on Algeria-France flight Reuters TOULOUSE, France (Reuters) - French authorities evacuated a plane carrying 141 passengers and crew after it arrived in the French city of Perpignan from Algeria on Wednesda…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/uk-france-algeria-cholera/passengers-hospitalised-after-suspected-cholera-case-on-algeria-france-flight-idUKKCN1LL285
