,source,author,title,publishedAt,description,urlToImage,url,sentiment_score
229,"{'name': 'Reuters', 'id': 'reuters'}",Ola Lanre,Suspected Boko Haram militants kidnap at least 10 people in northeast Nigeria,2018-09-06 07:37:44,"Suspected Boko Haram militants have kidnapped between 10 and 20 people, a family member of one of those abducted, a senator and two military sources said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/topNews/idAFKCN1LM0UX-OZATP,-5.0
230,"{'name': 'Reuters', 'id': 'reuters'}",Elias Biryabarema,Ugandan lawmakers appeal law allowing Museveni re-election bid,2018-09-06 07:37:25,A group of Ugandan legislators have petitioned the supreme court to overturn a lower court decision that upheld a constitutional amendment allowing long-serving leader Yoweri Museveni to seek re-election.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301377603&w=1200&r=LYNXNPEE850KC-OZATP,https://af.reuters.com/article/topNews/idAFKCN1LM0V4-OZATP,4.0
231,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"South African recession is ""transitional issue"" - Ramaphosa",2018-09-06 07:33:07,"South Africa's slide into recession is a ""transitional issue"" from which the economy will soon recover, President Cyril Ramaphosa said in comments published on Thursday, repeating promises for a stimulus package to reignite growth.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301376384&w=1200&r=LYNXNPEE850K4-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LM0UA-OZABS,1.0
232,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,S.Africa's rand weakens further ahead of current account data,2018-09-06 07:32:13,The rand extended losses on Thursday ahead of the release of current account data that could add to South Africa's woes after its economy slipped into recession for the first time in nearly a decade.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301376382&w=1200&r=LYNXNPEE850K2-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LM0U0-OZABS,-5.0
233,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Indian rupee breaches 72 to the dollar to hit new low, no RBI intervention seen",2018-09-06 07:30:19,"The Indian rupee breached the crucial 72 to the dollar mark on Thursday, extending losses as a rout in emerging markets kept investors on edge.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301375334&w=1200&r=LYNXNPEE850JY,https://in.reuters.com/article/india-cenbank-recordlow/indian-rupee-breaches-72-to-the-dollar-to-hit-new-low-no-rbi-intervention-seen-idINKCN1LM0TS,-5.0
234,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,South African miner Assore reports profit fall on stronger rand,2018-09-06 07:30:17,South African minerals and metals producer Assore reported a 1.9 percent fall in annual profit on Thursday as a strong rand currency offset favourable commodity prices and higher sales.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/investingNews/idAFKCN1LM0TY-OZABS,6.0
235,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"South Africa's FirstRand FY profit up 12 pct, beats forecasts",2018-09-06 07:28:53,"South Africa's largest lender FirstRand beat estimates with a 12 percent rise in annual profit on Thursday, helped by income and deposit fees.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301374957&w=1200&r=LYNXNPEE850JP-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LM0TA-OZABS,3.0
236,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,China says has to retaliate if U.S. implements new tariffs,2018-09-06 07:27:38,China's commerce ministry said on Thursday that China will be forced to retaliate if the United States implements new tariff measures.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301373680&w=1200&r=LYNXNPEE850JV,https://www.reuters.com/article/us-usa-trade-china/china-says-has-to-retaliate-if-u-s-implements-new-tariffs-idUSKCN1LM0TK,0.0
237,"{'name': 'Reuters', 'id': 'reuters'}",Patturaja  Murugaboopathy,Foreign money flows into Asian equities not likely to be sustained - analysts,2018-09-06 07:26:37,"Overseas buying of Asian equities in August was the highest in seven months, but analysts doubt such inflows could be sustained if the Sino-U.S. trade dispute were to escalate, notwithstanding contagion from Argentina and other volatile emerging markets.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301373701&w=1200&r=LYNXNPEE850JK,https://in.reuters.com/article/asia-stocks-flows/foreign-money-flows-into-asian-equities-not-likely-to-be-sustained-analysts-idINKCN1LM0SS,-5.0
238,"{'name': 'Reuters', 'id': 'reuters'}",Naveen Thukral,"METALS-Copper ticks up for 2nd day on dollar weakness, U.S.-China trade war weighs",2018-09-06 07:25:55,"Copper edged higher on Thursday, rising for a second consecutive session as a weaker dollar underpinned prices even as bearish sentiment lingered amid a trade war between the United States and top metals consumer China.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/global-metals/metals-copper-ticks-up-for-2nd-day-on-dollar-weakness-u-s-china-trade-war-weighs-idUSL3N1VS3DK,1.0
239,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Ethiopia reopens embassy in Eritrea: media,2018-09-06 07:24:27,"Ethiopian and Eritrean leaders reopened Ethiopia's embassy in the Eritrean capital Asmara on Thursday, state affiliated Ethiopian Fana Broadcasting said.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301373392&w=1200&r=LYNXNPEE850JI-OZATP,https://af.reuters.com/article/topNews/idAFKCN1LM0T6-OZATP,0.0
240,"{'name': 'Reuters', 'id': 'reuters'}",Ayai Tomisawa,Nikkei falls on Hokkaido quake; spotlight on reshuffled benchmark stocks,2018-09-06 07:23:23,"Japan's Nikkei fell on Thursday on the back of broad weakness in global equities, while investors awaited damage assessments after a powerful earthquake in Hokkaido, the latest in a series of natural disasters to hit the country this year.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/japan-stocks-close/nikkei-falls-on-hokkaido-quake-spotlight-on-reshuffled-benchmark-stocks-idUSL3N1VS39X,-5.0
241,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"S.Korean stocks, won tumble on trade anxiety",2018-09-06 07:18:11,Round-up of South Korean financial markets: ** South Korea's KOSPI stock index and the won fell on Thursday as turmoil in emerging markets and jitters over a potentially severe escalation in the U.S.-China trade war weighed on investor sentiment.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/southkorea-markets-close/s-korean-stocks-won-tumble-on-trade-anxiety-idUSZZN2YDY00,-1.0
242,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,China says Nauru should apologize for its behavior,2018-09-06 07:16:26,"China's Foreign Ministry said on Thursday that Nauru should apologize for its behavior, after its president, Baron Waqa, demanded China formally apologize following a dispute with Beijing's representative at this week's Pacific Islands Forum.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-pacific-forum-china-ministry/china-says-nauru-should-apologize-for-its-behavior-idUSKCN1LM0S6,-5.0
243,"{'name': 'Reuters', 'id': 'reuters'}",Thomson Reuters,"Dorsey, Sandberg defend cleanup as midterm vote nears",2018-09-06 07:15:19,"Shares of Facebook and Twitter fell on Wednesday as their top executives testified before the U.S. Congress, defending the companies against what lawmakers see as a failure to combat continuing foreign efforts to influence U.S. politics.",https://s2.reutersmedia.net/resources/r/?d=20180905&i=RCV005KDG&w=1200&r=RCV005KDG&t=2,https://www.reuters.com/video/2018/09/06/dorsey-sandberg-defend-cleanup-as-midter?videoId=461500281,0.0
244,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Ethiopia reopens embassy in Eritrea: media,2018-09-06 07:14:52,"Ethiopian and Eritrean leaders reopened Ethiopia's embassy in the Eritrean capital Asmara on Thursday, state affiliated Ethiopian Fana Broadcasting said.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-ethiopia-eritrea/ethiopia-reopens-embassy-in-eritrea-media-idUSKCN1LM0S4,0.0
245,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,IPO candidate Knorr-Bremse reports 12 pct earnings rise in first half,2018-09-06 07:04:26,"Knorr-Bremse, the German brake systems maker preparing to list on the stock market, said core earnings rose 12 percent in the first half of the year, driven by demand for rail vehicle systems and gains in Asia and North America.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/knorrbremse-ipo/ipo-candidate-knorr-bremse-reports-12-pct-earnings-rise-in-first-half-idUSL5N1VS1AV,2.0
246,"{'name': 'Reuters', 'id': 'reuters'}",Tim Kelly,"Exclusive: British Navy warship sails near South China Sea islands, angering Beijing - Reuters",2018-09-06 06:59:46,"Reuters Exclusive: British Navy warship sails near South China Sea islands, angering Beijing Reuters (Reuters) - Beijing expressed anger on Thursday after a British Royal Navy warship sailed close to islands claimed by China in the South China Sea late last m…",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301268431&w=1200&r=LYNXNPEE8500T,https://in.reuters.com/article/britain-china-southchinasea-exclusive/exclusive-british-navy-warship-sails-near-beijing-claimed-south-china-sea-islands-sources-idINKCN1LM011,-1.0
247,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"UPDATE 1-UK regulator sets energy price cap at 1,136 stg a year",2018-09-06 06:57:41,"(Adds context, analyst expectations, more from statement)",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/britain-energy-prices/update-1-uk-regulator-sets-energy-price-cap-at-1136-stg-a-year-idUSL5N1VS16X,0.0
248,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Indonesia's stock exchange to launch technology platform, eyes Go-Jek IPO",2018-09-06 06:56:59,"Indonesia's stock exchange plans to launch a dedicated technology section in 2019 to host initial public offerings (IPO) by startups, in the hope of landing a Go-jek listing.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301366113&w=1200&r=LYNXNPEE850IL,https://www.reuters.com/article/us-indonesia-stockexchange-startups-int/indonesias-stock-exchange-to-launch-technology-platform-eyes-go-jek-ipo-idUSKCN1LM0R1,4.0
249,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Italy - Factors to watch on Sept. 6,2018-09-06 06:56:13,The following factors could affect Italian markets on Thursday.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/italy-factors-sept-6/italy-factors-to-watch-on-sept-6-idUSL8N1VI3CW,0.0
250,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Adviser to Japan PM calls for 10 trillion yen stimulus after tax hike,2018-09-06 06:55:44,"Japan should spend 10 trillion yen ($90 billion) on fiscal stimulus each year for the next five years to offset a decline in consumption expected after a sales tax hike, an adviser to Prime Minister Shinzo Abe said on Thursday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-japan-economy-stimulus/adviser-to-japan-pm-calls-for-10-trillion-yen-stimulus-after-tax-hike-idUSKCN1LM0QY,0.0
251,"{'name': 'Reuters', 'id': 'reuters'}",Rushil Dutta,"UPDATE 2-Australia's big banks raise mortgage rates, may hit consumer spending",2018-09-06 06:55:40,"Two of Australia's biggest banks, Commonwealth Bank of Australia and Australia and New Zealand Banking Group, raised mortgage rates citing higher funding costs, potentially hurting consumers and cutting chances of an official rate hike.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/anz-bank-mortgages/update-1-australias-anz-raising-home-loan-rates-due-to-higher-funding-costs-idUSL3N1VS293,-1.0
252,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"MLB roundup: Ohtani shrugs off surgery talk, homers twice",2018-09-06 06:51:58,"Just a few hours after it was recommended to Shohei Ohtani that he have Tommy John surgery, the two-way player homered twice, singled twice and led the Los Angeles Angels to a 9-3 victory over the Texas Rangers on Wednesday night in Arlington, Texas.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301364846&w=1200&r=LYNXNPEE850I5,https://www.reuters.com/article/us-baseball-mlb/mlb-roundup-ohtani-shrugs-off-surgery-talk-homers-twice-idUSKCN1LM0QO,5.0
253,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-UK Stocks-Factors to watch on Sept. 6,2018-09-06 06:48:31,Britain's FTSE 100 futures were down 0.1 percent ahead of the cash market open on Thursday.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/britain-stocks-factors/update-1-uk-stocks-factors-to-watch-on-sept-6-idUSL3N1VS2UG,0.0
254,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-FDA extends review of Roche's Tecentriq by three months,2018-09-06 06:47:07,Roche said on Thursday the U.S. Food and Drug Administration (FDA) had extended by three months the review period for Tecentriq in combination therapy as a first-line treatment for a form of lung cancer.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-roche-tecentriq/fda-extends-review-of-roches-tecentriq-by-three-months-idUSKCN1LM0QB,-1.0
255,"{'name': 'Reuters', 'id': 'reuters'}",Idrees Ali,"U.S., India seek to deepen defense ties and sign key accord",2018-09-06 06:45:17,"The United States and India began talks in New Delhi to deepen political and security ties on Thursday, with officials hoping for an accord on military communications that could lead to increased U.S. arms sales to the South Asian giant.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301363301&w=1200&r=LYNXNPEE850HE,https://www.reuters.com/article/us-india-usa/u-s-india-seek-to-deepen-defense-ties-and-sign-key-accord-idUSKCN1LM0PD,4.0
256,"{'name': 'Reuters', 'id': 'reuters'}",Prak Chan Thul,"Cambodia forms new government, extending Hun Sen's grip on power",2018-09-06 06:43:44,"Cambodia's lawmakers on Thursday voted in a new parliamentary leadership and government, led by Prime Minister Hun Sen's ruling party, after a July general election that was derided internationally because it was largely uncontested.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301363323&w=1200&r=LYNXNPEE850HL,https://af.reuters.com/article/worldNews/idAFKCN1LM0PL,-1.0
257,"{'name': 'Reuters', 'id': 'reuters'}",Idrees Ali and Sanjeev Miglani,"U.S., India seek to deepen defence ties and sign key accord",2018-09-06 06:38:05,"The United States and India began talks in New Delhi to deepen political and security ties on Thursday, with officials hoping for an accord on military communications that could lead to increased U.S. arms sales to the South Asian giant.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301362021&w=1200&r=LYNXNPEE850H0,https://af.reuters.com/article/worldNews/idAFKCN1LM0OM,4.0
258,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CatchMark Timber Trust explores buying Phaunos Timber Fund,2018-09-06 06:37:06,"CatchMark Timber Trust Inc , a real estate company investing in timberlands, said it was evaluating to buy closed-ended investment company Phaunos Timber Fund Ltd at $0.57 per share.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-phaunos-timber-m-a-catchmark-timber/catchmark-timber-trust-explores-buying-phaunos-timber-fund-idUSKCN1LM0PV,2.0
